,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip
344,489990,5,2,2440,20828,1,0,0,4,2440,0,1975,0,748,18,26
345,335000,3,1,2240,87625,1,0,0,2,1480,760,1980,0,1490,1,45
346,295000,3,2,1920,7229,2,0,0,3,1920,0,1993,0,1533,14,2
347,385000,3,1,1890,9920,1,0,0,3,1230,660,1944,0,860,35,60
348,350000,4,1,2250,13515,1,0,0,4,2150,100,1940,2001,3297,18,18
349,235000,2,1,1270,3008,1,0,0,4,650,620,1923,0,3149,35,57
350,358000,2,1,960,1808,2,0,0,3,960,0,1993,0,1416,35,59
351,716500,4,2,3290,6465,2,0,0,3,3290,0,2002,0,90,33,43
352,228000,4,1,2000,6120,1,0,0,3,1100,900,1965,1993,3580,35,71
353,405000,2,1,1020,8155,1,0,0,4,1020,0,1948,0,663,35,70
354,538000,4,1,1840,9600,1,0,0,3,1220,620,1967,2011,3513,31,31
355,530000,3,1,1980,6760,1,0,0,4,1980,0,1973,0,2656,3,7
356,1750000,6,3,3510,5760,2,0,0,4,3510,0,1906,1990,4042,35,53
357,636000,2,1,1230,3600,1,0,0,5,1230,0,1925,0,2192,35,58
358,535000,4,2,2280,65836,2,0,0,3,2280,0,2004,2003,762,42,44
359,1500000,3,1,2430,12757,1,0,2,4,1340,1090,1952,0,4383,3,3
360,868500,3,2,2920,3942,3,0,0,3,2920,0,2008,0,44,32,34
361,530000,4,2,2280,2850,1,0,0,4,1540,740,1930,0,4013,35,54
362,450000,3,2,1510,43560,1,0,0,3,1510,0,1954,2005,736,42,44
363,230000,3,1,950,6000,1,0,0,3,790,160,1939,1969,501,35,51
364,229000,3,2,1190,3000,2,0,0,3,1190,0,2002,0,468,40,71
365,437000,3,1,1310,9282,1,0,0,4,1310,0,1976,1992,1288,31,31
366,1307000,5,3,2800,3200,1,0,0,5,1910,890,1932,2002,2884,35,52
367,595000,3,2,1750,3354,2,0,0,4,1750,0,1991,0,149,19,21
368,660000,3,1,1320,5750,1,0,0,5,1320,0,1918,0,1755,35,55
369,347500,4,2,2460,7350,2,0,0,3,2460,0,1989,0,2700,14,13
370,297950,3,2,1240,10800,1,0,0,3,1240,0,1967,2010,1281,32,36
371,245000,3,1,1260,7964,1,0,0,4,1260,0,1955,2009,1229,10,66
372,543200,6,2,2820,15600,1,0,2,5,1970,850,1940,0,1039,6,68
373,1250000,4,3,3820,24166,2,0,1,4,3310,510,1990,0,4165,23,25
374,413450,3,2,1540,1614,3,0,0,3,1470,70,2008,0,4270,35,47
375,330000,2,2,1550,435600,1,0,0,2,1550,0,1972,0,2886,38,38
376,424500,3,1,1460,7700,1,0,0,3,1460,0,1979,2014,1090,31,31
377,230000,3,1,1390,16000,1,0,0,4,1390,0,1960,2001,2654,0,0
378,930000,3,3,2640,4080,2,0,0,3,1840,800,1912,2000,3305,35,48
379,349000,3,1,1590,9620,1,0,0,3,1590,0,1988,2000,3355,32,37
380,835000,4,2,1910,6960,1,0,0,5,1910,0,1941,0,3902,35,47
381,988500,3,2,2015,16807,2,1,4,3,2015,0,2007,0,2484,6,68
382,500000,3,1,1410,1197,3,0,0,3,1410,0,2012,1912,3017,35,47
383,499000,2,1,1110,957,2,0,0,3,930,180,2005,0,820,35,58
384,321950,2,1,860,1277,2,0,0,3,860,0,2007,0,1749,35,64
385,494000,3,2,2310,4729,2,0,0,3,2310,0,2011,0,3953,17,16
386,441750,2,1,1020,1060,3,0,0,3,1020,0,2008,0,3896,35,47
387,438000,2,1,980,1179,2,0,0,3,980,0,2010,0,1691,35,58
388,985000,4,2,4230,37769,2,0,0,3,4230,0,1989,0,1586,42,44
389,352000,3,2,1640,11050,1,0,0,4,1640,0,1972,0,893,32,37
390,839900,4,3,3810,13592,1,0,1,3,2560,1250,2013,1923,2035,32,34
391,765000,4,2,2790,10819,2,0,0,3,2790,0,1996,0,1582,16,15
392,460000,4,1,1750,5500,1,0,0,5,1050,700,1926,0,3792,35,56
393,224500,4,1,1430,8355,1,0,0,4,1430,0,1983,0,2617,1,45
394,254000,3,2,1850,4597,2,0,0,3,1850,0,2003,0,1032,9,26
395,255000,2,1,960,28717,1,0,0,4,960,0,1984,0,2488,41,40
396,610000,3,3,2480,45302,1,0,0,4,1620,860,1976,1992,1602,42,44
397,920000,4,3,3750,11025,2,0,0,3,3750,0,1976,0,2509,33,42
398,402500,4,2,2600,11951,2,0,0,3,2600,0,1988,2000,2731,14,13
399,280950,3,1,1390,8700,1,0,3,4,840,550,1912,1989,3659,32,35
400,604000,4,2,2260,7753,2,0,0,3,2260,0,1989,0,2935,16,17
401,565000,4,2,2470,7447,2,0,0,3,2470,0,1984,0,3106,20,67
402,255000,2,1,810,7980,1,0,0,1,810,0,1928,0,584,35,65
403,445000,4,2,1650,6000,1,0,0,5,1000,650,1959,0,1847,35,64
404,2400000,3,2,3000,11665,1,1,4,3,3000,0,2001,0,4402,33,43
405,195000,2,1,720,18000,1,0,0,3,720,0,1950,2005,148,35,71
406,275000,3,1,1390,48257,1,0,0,3,1390,0,1922,2013,3274,13,14
407,387000,3,2,1445,1606,2,0,0,3,1300,145,2003,0,1702,16,15
408,490000,2,1,1840,3300,1,0,0,4,1130,710,1910,0,3655,35,50
409,505000,3,2,2100,5824,2,0,2,3,2100,0,1999,0,3891,38,38
410,303500,3,1,1060,10464,1,0,0,4,1060,0,1973,0,864,19,22
411,270000,3,1,1500,6337,1,0,0,5,1500,0,1953,0,721,35,60
412,323000,4,2,1970,7213,1,0,0,3,1170,800,1977,2004,1369,32,36
413,382000,3,3,1410,1253,3,0,0,3,1410,0,2005,0,4337,35,47
414,1370000,4,2,3720,9450,1,0,4,5,1960,1760,1962,0,739,3,5
415,280000,4,2,2190,14439,1,0,0,4,1180,1010,1977,0,2741,1,0
416,260000,3,2,1920,8075,1,0,0,4,1510,410,1969,0,2693,14,13
417,201500,3,1,1160,8320,1,0,0,4,1160,0,1959,0,2074,18,20
418,1157200,4,4,5860,52889,2,0,0,4,4910,950,1996,0,768,42,41
419,536500,4,1,2000,4000,1,0,0,5,1450,550,1926,0,3078,35,61
420,248000,4,3,2163,5883,2,0,0,3,2163,0,2006,0,3143,0,0
421,532000,5,3,3480,57499,1,0,0,4,2340,1140,1976,1992,2003,16,15
422,580000,4,2,2840,6268,2,0,0,3,2840,0,1998,2006,1006,17,16
423,463000,2,1,1150,4400,1,0,0,4,1150,0,1905,0,3014,35,53
424,742500,4,2,3100,3773,2,0,0,3,2000,1100,1919,1996,1131,35,59
425,260000,3,2,1420,14850,1,0,0,4,1020,400,1963,0,2733,18,20
426,590000,4,2,2430,32496,1,0,0,3,2430,0,1993,0,1475,42,44
427,312000,4,2,1930,7452,1,0,0,3,1430,500,1984,0,1781,18,19
428,566000,3,2,1660,10140,1,0,0,4,1370,290,1980,0,4382,31,31
429,511555,3,2,1400,7293,1,0,0,4,1400,0,1963,0,2286,3,7
430,583000,4,2,2660,4000,2,0,0,3,2660,0,2001,0,4391,31,32
431,290000,4,2,2000,13300,1,0,0,4,1200,800,1968,0,2531,1,0
432,311100,4,2,2130,8078,1,0,0,4,1380,750,1977,0,2816,32,33
433,325000,3,2,1352,1694,3,0,0,3,1352,0,2007,0,436,35,60
434,491300,3,1,1750,11340,1,0,1,4,1300,450,1987,0,3004,33,42
435,315000,5,1,2320,8100,1,0,0,4,1160,1160,1956,0,3181,6,68
436,360000,2,1,1420,81892,1,0,0,3,1180,240,1956,2001,1488,32,33
437,330000,4,2,1940,3784,2,0,0,3,1940,0,2003,0,1236,32,36
438,481450,3,2,1410,4800,1,0,0,3,1410,0,1940,1996,3962,35,56
439,234950,3,1,1360,9948,1,0,0,3,1360,0,1977,2004,1808,4,8
440,251000,3,1,1220,7250,1,0,0,3,1220,0,1962,2003,3217,27,27
441,782000,4,2,2830,20345,2,0,0,3,1980,850,1979,2014,249,3,3
442,833000,4,2,3780,10308,2,0,0,3,3780,0,1999,0,2289,33,43
443,542500,4,2,2330,14289,2,0,0,4,2330,0,1978,2000,1722,3,6
444,851000,3,2,3560,107290,2,0,0,3,3560,0,1987,2000,1811,31,32
445,325000,4,1,1470,70800,1,0,0,3,1470,0,1976,0,2473,30,30
446,415000,4,2,3060,48787,2,0,0,3,3060,0,1992,0,2615,30,30
447,252500,3,1,1030,6127,1,0,0,3,880,150,1947,2012,4072,35,60
448,465000,4,2,1930,9653,1,0,0,4,1930,0,1968,0,2475,14,13
449,336900,3,1,1780,120661,1,0,0,4,1780,0,1979,0,2721,11,11
450,225000,3,2,2000,9202,2,0,0,4,2000,0,1992,0,1758,21,23
451,270000,3,2,1690,9583,1,0,0,4,1690,0,1969,0,182,32,37
452,1702500,5,4,5190,23716,2,0,2,3,3390,1800,1987,2000,4173,23,25
453,536000,3,1,1300,5413,1,0,0,3,1300,0,1925,1992,4349,35,54
454,585000,4,3,2400,29252,2,0,0,4,2400,0,1982,2011,1053,42,41
455,445000,2,2,1150,6634,1,0,0,3,860,290,1940,1996,1307,35,54
456,320000,4,2,2310,7490,2,0,0,3,2310,0,1980,0,253,32,33
457,769900,4,3,2730,3047,2,0,0,3,2400,330,2006,0,2283,35,55
458,557000,4,2,2840,4500,2,0,0,3,2840,0,2012,1912,1555,17,16
459,212000,2,1,1020,1525,2,0,0,3,1020,0,2004,2003,91,35,62
460,376000,3,2,1340,1384,3,0,0,3,1340,0,2008,0,4291,35,47
461,800000,4,3,3540,159430,2,0,0,3,3540,0,2007,0,2714,7,10
462,2238888,5,6,7270,130017,2,0,0,3,6420,850,2010,0,3805,16,17
463,324000,3,2,998,904,2,0,0,3,798,200,2007,0,4075,35,56
464,549900,5,2,3060,7015,1,0,0,5,1600,1460,1979,0,191,35,65
465,320000,3,2,2130,6969,2,0,0,3,2130,0,2003,0,4401,21,23
466,875000,4,2,2520,6000,1,0,0,3,1400,1120,1921,2007,3709,35,47
467,265000,4,1,1940,9533,1,0,0,3,1080,860,1962,2003,4390,18,19
468,394950,3,2,1350,1250,3,0,0,3,1270,80,2006,0,3582,35,63
469,842500,4,2,2160,5298,2,0,0,4,2160,0,1902,0,4248,35,59
470,368000,3,2,1370,1350,2,0,0,3,1010,360,2007,0,3483,35,63
471,1225000,4,4,5420,101930,1,0,0,3,3890,1530,2001,0,2127,31,32
472,885000,4,2,2830,5000,2,0,0,3,2830,0,1995,0,2817,35,48
473,453246,3,2,2010,2287,2,0,0,3,1390,620,2014,0,2124,16,17
474,927000,4,2,3300,12090,2,0,0,3,3300,0,1953,0,4261,8,3
475,490000,2,2,1230,1391,2,0,0,3,870,360,2004,2003,141,35,53
476,341000,3,1,1720,7119,1,0,0,4,1720,0,1952,0,1266,36,67
477,235000,1,1,810,2451,1,0,0,5,810,0,1941,0,4324,35,61
478,1200000,3,1,1560,8078,1,1,4,4,1560,0,1928,0,2855,23,25
479,560000,3,2,2560,216777,1,0,0,3,2560,0,1986,0,1547,1,45
480,900000,4,3,4700,38412,2,0,0,3,3420,1280,1978,0,2903,3,4
481,255000,2,1,1220,2500,1,0,0,3,770,450,1910,2006,2525,35,61
482,1575000,5,2,3650,20150,1,0,0,4,2360,1290,1975,0,451,3,3
483,876650,3,3,2170,12508,1,0,0,5,1650,520,1928,1970,3208,23,25
484,540000,4,2,2540,228254,1,0,0,3,1450,1090,1990,2009,2628,11,11
485,350000,2,1,910,4500,1,0,0,4,910,0,1906,1990,3204,35,57
486,750000,4,2,2980,4930,2,0,0,3,2890,90,2000,0,1191,3,5
487,582000,4,1,2120,4650,1,0,1,3,1190,930,1951,1994,4275,35,56
488,1315000,4,3,3460,3997,2,0,0,3,2560,900,2004,2003,1979,35,47
489,372500,5,3,2480,10090,1,0,0,3,1300,1180,2004,2003,3518,35,71
490,410000,3,2,2200,16921,2,0,0,3,2200,0,1987,2000,1817,21,23
491,360000,4,2,1730,5500,1,0,0,5,1010,720,1943,0,4005,35,49
492,1015000,3,2,2920,34527,1,0,4,4,1800,1120,1954,1983,3441,35,55
493,225000,3,1,990,8012,1,0,0,4,990,0,1966,0,1175,32,36
494,647000,4,2,3040,6887,2,0,0,3,3040,0,1999,0,1790,33,42
495,950000,5,3,4530,258746,1,0,0,4,3200,1330,2003,0,1676,42,44
496,185000,3,1,1370,8470,1,0,0,4,1370,0,1961,2001,2049,1,45
497,335000,3,2,1940,4927,2,0,0,3,1940,0,2004,2003,1309,32,36
498,210000,3,2,1040,2643,2,0,0,3,720,320,2004,2003,3417,35,57
499,522000,4,2,1800,8623,1,0,0,4,1360,440,1980,0,361,19,21
500,770000,3,1,1720,5000,1,0,0,3,1720,0,1954,2014,1132,35,59
501,499950,3,1,980,6380,1,0,0,3,760,220,1941,1994,1325,35,54
502,751000,4,2,3110,6142,2,0,0,3,3110,0,2004,2003,313,31,31
503,330000,5,3,2100,7715,1,0,0,3,1250,850,2013,1923,121,6,69
504,465000,3,1,2020,11358,1,0,0,4,1190,830,1956,0,338,19,21
505,850000,4,1,2350,11914,1,0,0,4,2350,0,1961,2001,4091,23,25
506,947500,4,2,3290,12329,1,0,0,4,3290,0,1968,0,4269,23,25
507,302000,5,2,2180,7813,2,0,0,3,2180,0,1986,0,2265,21,23
508,500000,2,2,1290,1334,3,0,0,3,1290,0,2007,0,3570,35,50
509,201000,3,1,1460,9750,1,0,0,4,1460,0,1969,0,2570,18,26
510,265000,2,1,1290,2828,2,0,0,3,1290,0,2008,0,1986,31,32
511,870300,4,2,2350,3150,1,0,0,4,1690,660,1910,0,3189,35,47
512,339000,3,1,1080,8100,1,0,0,4,1080,0,1955,2009,1665,36,67
513,690000,4,2,2670,13463,2,0,0,4,2670,0,1989,0,2038,16,17
514,788000,4,3,3680,5759,2,0,0,3,2840,840,2003,0,3552,16,15
515,315275,3,1,1440,8040,1,0,0,3,960,480,1951,1994,327,35,60
516,505000,4,1,1940,4800,1,0,0,5,1030,910,1922,1956,3084,35,59
517,368000,3,1,1280,9898,1,0,0,3,1280,0,1968,1997,665,42,41
518,947500,3,2,2980,27144,1,1,2,5,2180,800,1917,0,4405,6,68
519,156000,3,1,970,8580,1,0,0,3,970,0,1959,1989,2477,14,2
520,610000,4,3,2110,5000,1,0,2,4,1640,470,1930,0,4305,35,63
521,420000,2,2,1480,1369,3,0,0,3,1480,0,2009,0,4053,31,31
522,192000,2,1,700,10540,1,0,0,3,700,0,1953,0,507,26,68
523,910000,3,2,2700,6120,1,0,0,4,1350,1350,1962,0,505,35,54
524,1300000,4,3,2330,9687,2,0,3,3,2330,0,1918,0,3855,35,53
525,1346400,5,1,3380,20021,1,0,0,4,1690,1690,1963,0,4356,8,3
526,840000,4,2,2600,2750,1,0,0,3,1620,980,1936,0,2086,35,52
527,300000,2,1,1360,8100,1,0,0,3,860,500,1975,0,754,35,70
528,505000,4,2,2780,6369,1,0,0,3,1590,1190,1978,0,4302,19,22
529,110000,3,1,1250,53143,1,0,0,5,1250,0,1945,0,1601,21,23
530,746000,3,2,2620,8950,2,0,0,3,2620,0,1992,0,1199,3,5
531,211000,3,1,1350,7620,1,0,0,5,1350,0,1941,0,1155,6,68
532,675000,4,3,2400,3340,1,0,0,4,1200,1200,1964,0,3632,35,50
533,734200,4,2,2760,5000,1,0,0,5,1680,1080,1928,1970,4336,35,50
534,1225000,4,2,3070,16028,1,0,3,3,1870,1200,1976,0,4136,23,25
535,615000,2,1,2040,28593,1,1,3,4,2040,0,1919,1990,1918,41,40
536,630000,4,2,1770,6000,2,0,0,5,1770,0,1911,1981,2651,35,74
537,1264000,4,3,3490,9170,2,0,0,3,3490,0,2012,1912,119,3,3
538,301500,2,1,830,1333,2,0,0,3,830,0,2005,0,3549,35,63
539,369000,2,2,980,895,2,0,0,3,670,310,2009,0,1297,35,55
540,635000,3,2,1570,1433,3,0,0,3,1570,0,2010,0,3987,35,47
541,1033888,4,3,3270,5187,2,0,0,3,3110,160,2014,0,179,31,31
542,383000,4,2,2160,6223,2,0,0,3,2160,0,2010,0,1869,21,23
543,1050000,4,3,3280,11000,2,0,0,3,2320,960,2008,0,649,19,21
544,455000,4,2,3360,7685,2,0,0,3,3360,0,2001,0,1450,32,36
545,819900,5,2,3150,7119,2,0,0,3,3150,0,2013,1923,4047,31,31
546,625000,3,3,1810,1846,2,0,0,4,1440,370,2009,0,3407,35,59
547,651000,4,2,2740,7140,2,0,0,3,2740,0,1993,0,2103,33,42
548,480000,5,4,3830,35000,1,0,0,3,2130,1700,1976,0,1410,42,44
549,757000,3,3,3190,5283,2,0,0,3,3190,0,2007,0,1708,16,17
550,460000,3,2,2350,10450,1,0,0,3,1390,960,1977,2004,1073,17,16
551,267345,4,2,2510,8165,1,0,0,4,1610,900,1972,0,2418,14,13
552,530000,2,2,1680,4950,1,0,0,3,1680,0,2006,0,1998,31,32
553,449500,3,2,1770,6610,1,0,0,4,960,810,1954,1979,1563,36,62
554,289000,3,1,1090,7315,1,0,0,5,1090,0,1981,0,3021,32,34
555,373000,5,2,3001,5710,2,0,0,3,3001,0,2006,0,2185,18,18
556,525000,5,3,2450,4591,2,0,0,3,2450,0,1994,0,3878,35,56
557,777000,3,3,3610,59677,2,0,0,3,2440,1170,2003,0,1502,16,15
558,550000,4,2,2250,7500,1,0,0,5,1200,1050,1956,0,2082,3,4
559,523000,3,1,1240,7735,1,0,0,4,1240,0,1957,2001,61,3,7
560,628000,4,2,2260,6000,1,0,0,3,1430,830,1958,2004,4027,35,54
561,581000,4,1,2090,8164,1,0,0,4,1070,1020,1963,0,3888,31,31
562,245000,5,1,2020,7902,1,0,0,3,1220,800,1962,2003,111,35,69
563,415000,3,1,1960,5000,1,0,0,5,980,980,1911,1984,3361,35,51
564,1895000,5,2,3120,16672,2,0,0,4,3120,0,1969,0,4244,43,3
565,225000,3,1,1250,7500,1,0,0,3,1250,0,1967,2011,793,18,18
566,287000,3,2,1490,9600,1,0,0,4,1170,320,1987,0,2308,11,11
567,799200,6,3,2890,2370,2,0,0,3,2290,600,1906,2014,3102,35,46
568,239950,3,1,1900,33888,1,0,0,4,1900,0,1942,1982,2877,1,0
569,591000,3,1,1680,2400,1,0,0,5,870,810,1922,1956,1098,35,59
570,700000,3,2,2030,8398,2,0,0,4,2030,0,1975,0,1439,3,7
571,475000,4,2,3740,8700,1,0,0,3,2260,1480,2004,2003,1212,32,36
572,575000,3,1,1580,11750,1,0,0,4,1180,400,1951,1999,3501,35,57
573,771000,3,2,1780,6120,1,0,0,4,1390,390,1927,0,1278,35,59
574,155000,2,1,910,6232,1,0,0,3,910,0,1943,2002,3334,35,57
575,550000,7,4,3440,8100,2,0,0,3,3440,0,1970,2014,3824,35,47
576,645000,3,2,1740,13750,2,0,0,4,1740,0,1975,0,1227,3,7
577,464000,5,2,3400,8970,1,0,0,4,1700,1700,1959,0,913,36,62
578,1050000,4,3,4400,16625,2,0,0,3,4400,0,2003,0,2370,33,43
579,350000,3,2,2010,14298,2,0,0,3,2010,0,1977,2004,167,41,40
580,591000,4,2,2710,38180,2,0,0,4,2710,0,1977,0,1596,42,44
581,2555000,4,2,5300,26211,2,1,2,2,4570,730,1923,0,3210,35,48
582,717000,3,1,1310,3880,1,0,0,3,1090,220,1956,2001,3864,35,56
583,225000,4,1,1950,12559,1,0,0,3,1950,0,1939,1969,3030,34,72
584,225000,3,1,1040,6535,1,0,0,3,1040,0,1947,2012,522,35,69
585,345000,3,1,1090,7200,1,0,0,3,1090,0,1968,1997,412,19,22
586,230000,2,0,650,5360,1,0,0,4,650,0,1931,0,722,35,62
587,385000,3,2,1480,6600,1,0,2,3,740,740,1943,2002,3068,35,65
588,90000,2,1,790,2640,1,0,0,3,790,0,1973,2013,916,19,22
589,860000,4,2,3560,11119,1,0,2,3,2290,1270,1986,0,2969,3,3
590,675000,4,2,3000,5548,2,0,0,3,3000,0,2006,0,304,25,34
591,975000,4,2,3490,7494,2,0,3,3,3490,0,2000,0,3349,3,5
592,780000,3,1,2340,10495,1,0,0,4,2340,0,1967,0,4133,23,25
593,370000,3,1,1650,8254,1,0,0,5,1060,590,1951,0,1388,36,67
594,665000,3,2,1940,5820,1,0,0,5,1150,790,1944,0,2673,35,50
595,675000,5,3,3410,9600,1,0,0,4,1870,1540,1968,0,2416,31,31
596,620000,3,1,1710,4050,1,0,0,3,1710,0,1909,2004,3617,35,47
597,1105000,4,1,2740,4000,2,0,0,5,1930,810,1905,0,1273,35,52
598,450000,3,2,1250,892,2,0,0,3,1040,210,2010,0,1915,35,55
599,450000,3,2,2450,42180,1,0,0,4,2450,0,1978,2000,1276,9,26
600,530000,3,1,1690,8190,1,0,0,4,1690,0,1958,1972,2318,3,4
601,635000,4,1,1950,13320,1,0,0,4,1370,580,1969,0,971,3,6
602,580000,5,2,2290,7125,1,0,0,3,1190,1100,1964,2000,1197,3,7
603,1550000,5,3,3370,17458,1,0,2,5,2000,1370,1982,0,4061,23,25
604,285000,3,1,1090,8640,1,0,0,4,1090,0,1973,0,1102,6,68
605,375000,3,1,1190,9486,1,0,0,4,1190,0,1953,1983,1815,26,68
606,1400000,5,4,3530,7924,2,0,0,3,3530,0,2001,0,1898,23,25
607,560000,3,1,1440,5000,2,0,0,3,1440,0,1910,2006,3637,35,47
608,405000,4,1,2180,13529,1,0,0,3,1090,1090,1956,2001,1220,20,67
609,413000,4,1,1410,6000,1,0,0,3,810,600,1925,2002,3073,35,61
610,287600,3,2,1950,8251,2,0,0,3,1950,0,1990,2009,3117,1,0
611,1680000,5,3,4860,23723,2,0,2,4,3820,1040,1989,0,4295,23,25
612,225000,3,1,1660,7210,1,0,0,3,1100,560,1963,2008,2453,1,0
613,319000,3,1,1390,12823,1,0,0,4,1390,0,1968,0,1085,42,44
614,322500,3,2,1350,14200,1,0,0,3,1350,0,1989,0,877,11,11
615,570000,3,2,1530,5401,1,0,0,4,1530,0,1937,0,3977,35,54
616,465000,3,1,1270,5112,1,0,0,3,1270,0,1950,2005,2865,35,54
617,435000,4,2,2140,6355,2,0,0,3,2140,0,2002,0,3815,38,38
618,502000,4,2,2040,5616,2,0,0,3,2040,0,2012,1912,3950,17,16
619,525000,3,3,2876,5086,2,0,0,3,2360,516,2007,0,527,42,41
620,525000,3,2,1580,1161,2,0,0,3,1010,570,2008,0,1762,35,53
621,660000,4,3,3400,5196,2,0,0,3,3400,0,2012,1912,4304,38,38
622,870000,4,2,3520,6773,2,0,0,3,2650,870,2006,0,3998,35,63
623,650000,4,2,2210,4861,2,0,0,3,2210,0,2013,1923,3630,35,56
624,505000,4,2,2790,5602,2,0,0,3,2790,0,2009,0,3415,32,37
625,330000,3,2,1450,5008,1,0,0,3,840,610,2007,0,3719,35,49
626,385000,4,1,1620,4980,1,0,0,4,860,760,1947,1988,22,35,62
627,306000,3,1,1220,1086,3,0,0,3,1220,0,2007,0,2837,35,62
628,546000,3,1,2000,5000,1,0,0,4,1110,890,1921,0,3973,35,56
629,925000,4,2,2190,7350,2,0,0,5,2190,0,1958,0,2796,23,25
630,542000,4,1,1900,8250,1,0,0,4,950,950,1955,2009,2938,3,5
631,800000,3,1,1700,4400,1,0,0,4,1700,0,1906,1990,239,35,59
632,620000,5,2,2540,3832,2,0,0,5,1760,780,1929,0,3940,35,56
633,175000,2,1,1170,8925,1,0,2,3,1170,0,1911,1979,4272,10,73
634,740000,5,5,5774,31675,1,0,2,3,4490,1284,1984,0,2429,14,2
635,345000,3,2,2120,15003,2,0,0,3,2120,0,1984,0,861,32,37
636,510000,3,1,2170,26460,1,0,0,3,1450,720,1986,0,3836,33,42
637,530000,4,2,2450,15002,1,0,0,5,2450,0,1974,0,3036,26,68
638,155000,2,1,700,5200,1,0,0,5,700,0,1952,1998,3315,32,34
639,266000,3,2,1780,7214,1,0,0,4,1400,380,1986,0,2246,18,18
640,257200,3,2,1850,8250,1,0,0,4,1150,700,1952,0,1617,1,1
641,265000,3,2,1570,5706,1,0,0,3,1570,0,1998,2006,332,1,45
642,372220,3,1,1290,5500,1,0,0,3,980,310,1951,1994,3273,35,63
643,337500,5,2,1700,7314,1,0,0,3,1000,700,1956,2001,3588,35,51
644,582500,2,1,1159,4800,1,0,0,3,1159,0,1948,1994,3134,35,74
645,489200,3,2,1850,9600,1,0,0,5,1850,0,1965,0,4177,19,22
646,405100,2,1,840,3522,1,0,0,3,840,0,1947,2012,2446,35,74
647,372977,3,2,1690,1618,2,0,0,3,1150,540,2014,0,2124,16,17
648,310000,3,1,1050,9876,1,0,0,3,1050,0,1953,0,1463,17,16
649,538000,3,1,1400,3825,1,0,0,4,1100,300,1904,0,3776,35,56
650,1400000,3,2,2550,7200,2,0,2,3,2550,0,1981,2013,2605,35,64
651,317000,3,2,1840,5011,2,0,0,3,1840,0,2012,1912,1799,21,23
652,702500,3,1,2360,6750,2,0,0,5,1930,430,1926,0,1785,35,47
653,565000,4,2,2240,14667,2,0,0,4,2240,0,1989,0,725,25,37
654,723000,4,2,2700,4004,2,0,0,3,2700,0,2004,2003,1996,16,17
655,766950,3,2,3030,30007,1,0,0,4,3030,0,1992,0,1088,42,44
656,682000,3,1,1830,5120,1,0,2,5,1830,0,1903,0,2653,35,59
657,325000,3,2,2220,6049,2,0,0,4,2220,0,1990,0,388,18,19
658,543000,3,2,2090,7640,1,0,0,3,1360,730,1962,2014,937,36,62
659,525000,3,1,1600,6120,1,0,0,3,1600,0,1924,2011,3938,35,54
660,364000,4,1,2010,8625,1,0,0,4,1340,670,1957,2001,1190,36,62
661,394475,2,1,830,4000,1,0,0,3,830,0,1955,2005,4185,35,56
662,316000,4,2,2010,7226,2,0,0,3,2010,0,1995,0,1007,1,45
663,339950,3,1,1050,5402,1,0,0,4,1050,0,1906,1990,1400,35,64
664,486000,4,2,2150,39449,1,0,0,3,1420,730,1978,0,3447,13,14
665,160000,3,1,860,11900,1,0,0,4,860,0,1963,0,2329,18,18
666,930000,3,2,3100,20553,1,0,0,3,3100,0,1954,2005,900,36,70
667,139000,3,1,1100,17334,1,0,0,3,1100,0,1978,0,2751,1,0
668,562000,3,1,1830,8000,1,0,0,4,1830,0,1957,2001,4266,3,7
669,299000,2,1,1250,34395,1,0,0,4,1250,0,1950,1983,771,14,2
670,511000,3,2,1820,4883,2,0,0,3,1820,0,2005,0,927,17,16
671,499000,3,2,2090,42689,1,0,0,3,2090,0,1959,1998,2497,30,30
672,356000,3,3,2100,12384,2,0,0,3,2100,0,1980,0,950,40,69
673,470000,4,2,2310,14023,2,0,0,3,2310,0,1991,0,946,11,11
674,715000,4,2,2060,5649,1,0,0,5,1360,700,1941,0,2723,35,74
675,1120000,4,2,4470,60373,2,0,0,3,4470,0,1988,2000,843,42,41
676,458000,3,1,1660,7500,1,0,0,4,1060,600,1940,2001,1620,35,60
677,966000,5,4,3810,8019,2,0,0,3,3810,0,2008,0,1677,33,43
678,305495,3,1,2110,10200,2,0,0,4,2110,0,1966,0,845,32,37
679,543000,2,2,2370,217800,1,0,0,3,1600,770,1992,0,297,16,15
680,340000,3,2,1970,3716,2,0,0,3,1970,0,1997,0,3383,32,34
681,633100,4,2,2470,33305,2,0,0,3,2470,0,1993,0,2225,31,32
682,310000,3,1,1480,7830,1,0,0,3,1480,0,1952,2008,1526,36,62
683,349950,5,3,2257,10117,1,0,0,3,1363,894,2005,0,2926,34,72
684,267800,2,1,700,6000,1,0,0,4,700,0,1949,1985,1235,36,67
685,234000,4,2,1630,9010,1,0,0,4,1050,580,1975,0,197,1,45
686,740000,4,2,3430,10157,2,0,0,3,3430,0,2000,0,742,19,22
687,607500,5,1,2220,6000,1,0,0,3,1420,800,1923,1998,2547,35,74
688,223000,3,1,1340,7473,1,0,0,4,1340,0,1973,0,1097,1,1
689,400000,2,1,980,2130,1,0,0,4,860,120,1918,1974,3708,35,56
